gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Spearman_corr,Spearman_p,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p,DE_Prior_Rank,brain_region,region_location,slim_region_location,Updated_Gene_Names,cns_cell_type_taxon,cns_cell_type_taxon_zscore,cell_type_taxon,cell_type_taxon_zscore
PGBD1,5.95e-14,piggyBac transposable element derived 1,---,+---+-,++--,0.707438167595529,0.367057674965974,-,0.734,0.026048315,0.0357,0.56,197,1,0.438,VIIB,VIIB <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIB <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,PGBD1,Cholinergic and monoaminergic neurons,2.54124528680014,Cholinergic and monoaminergic neurons,2.67936848883206
EXT1,1.2e-06,exostosin glycosyltransferase 1,+-+,+++---,+--+,0.372503578589548,0.497623940383911,+,0.745,0.015325053,0.0357,0.56,200,1,0.81,CA1 field,CA1 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA1 field <  hippocampal formation  < limbic lobe,EXT1,Ependymal cells,3.73397788580322,Ependymal cells,3.69044701771994
RAB27B,1.39e-09,"RAB27B, member RAS oncogene family",+-+,+++--+,Filtered_Out,0.497239435870047,0.372900919081038,-,0.746,0.092923823,0.0357,0.56,201,1,0.948,parahippocampal gyrus lateral bank of gyrus,parahippocampal gyrus lateral bank of gyrus <  parahippocampal gyrus  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,parahippocampal gyrus lateral bank of gyrus <  parahippocampal gyrus  < limbic lobe,RAB27B,Cholinergic and monoaminergic neurons,4.79270573437319,Peripheral sensory non-peptidergic neurons,5.27957924833239
SLC44A4,7.98e-07,solute carrier family 44 member 4,-+-,Not_Available,Filtered_Out,0.377994524298426,0.619952087611225,+,0.756,0.198893906098553,0.0357,0.56,203,1,0.863,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,SLC44A4,Subcommissural organ hypendymal cells,5.36266914880441,Subcommissural organ hypendymal cells,5.85408230025674
FANCL,4.58e-07,FA complementation group L,--+,----++,-+++,0.743133928494974,0.385163392924098,-,0.77,0.10532925,0.0357,0.56,207,1,0.696,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,FANCL,Choroid epithelial cells,3.1314143729005,Sympathetic noradrenergic neurons,3.6759759913453
PCDHA2,4.57e-08,protocadherin alpha 2,--+,---+++,Filtered_Out,0.482041716552786,0.386777911653779,-,0.774,0.056372446,0.0357,0.56,208,1,0.631,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,PCDHA2,Spinal cord inhibitory neurons,3.62381760574292,Spinal cord inhibitory neurons,3.87457447125714
NOX4,1.16e-06,NADPH oxidase 4,-+-,+++-++,Filtered_Out,0.389465046996057,0.66448248701219,+,0.779,0.015699898,0.0357,0.56,210,1,0.906,abducens nucleus,abducens nucleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,abducens nucleus < pontine tegmentum,NOX4,Spinal cord inhibitory neurons,3.06461486056945,Enteric neurons,4.55638009065575
TCTEX1D1,6.7e-08,Tctex1 domain containing 1,+-+,++--+-,Filtered_Out,0.389985936887662,0.6568282067194,+,0.78,0.074252194,0.0357,0.56,210,1,0.518,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,TCTEX1D1,Ependymal cells,5.49021351946159,Ependymal cells,5.78194929693987
ZKSCAN3,1.16e-08,zinc finger with KRAB and SCAN domains 3,-++,+-++++,Filtered_Out,0.393627473371727,0.880684898937365,+,0.787,0.361798589178665,0.0357,0.56,212,1,0.289,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,ZKSCAN3,Choroid epithelial cells,2.97874457276878,Enteric neurons,3.02516222227187
PCLO,6.57e-13,piccolo presynaptic cytomatrix protein,--+,-+++-+,Not_Available,0.790824971456702,0.40080921524263,-,0.802,0.31081634664984,0.0357,0.56,216,1,0.829,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,PCLO,Cholinergic and monoaminergic neurons,3.1103136786268,Cholinergic and monoaminergic neurons,3.0594309138566
ZSCAN31,1.82e-10,zinc finger and SCAN domain containing 31,---,--+--+,++++,0.451494539892431,0.40557366036381,-,0.811,0.077669288,0.0357,0.56,218,1,0.551,V lateral hemisphere,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,ZSCAN31,Not_Available,Not_Available,Not_Available,Not_Available
RERE,1.43e-11,arginine-glutamic acid dipeptide repeats,+-+,++++++,-+--,0.414735384241113,0.727660317118748,+,0.829,0.057444288,0.0357,0.56,223,1,0.53,V lateral hemisphere,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,RERE,Cholinergic and monoaminergic neurons,4.01214474981103,Sympathetic cholinergic neurons,2.97042255583533
ESRRG,1.31e-07,estrogen related receptor gamma,+--,-----+,+---,0.821287486144287,0.418106567177279,-,0.836,0.112173408,0.0357,0.56,225,1,0.79,pontine nuclei,pontine nuclei <  basal part of pons  <  pons  <  metencephalon  < gray matter,pontine nuclei < basal part of pons,ESRRG,Hindbrain neurons,5.40182093186018,Hindbrain neurons,5.83466932445449
RAB3B,1.61e-06,"RAB3B, member RAS oncogene family",-++,---+-+,+--+,0.786385925197206,0.419844285277589,-,0.84,0.14063965,0.0357,0.56,226,1,0.954,nucleus of the diagonal band horizontal division,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  < basal forebrain,RAB3B,Glutamatergic neuroblasts,3.48750037565414,Sympathetic noradrenergic neurons,5.81980021903417
CDK14,2.93e-07,cyclin dependent kinase 14,+-+,-+++--,---+,0.420491059355796,0.549004762469514,+,0.841,0.029788858,0.0357,0.56,226,1,0.772,CA4 field,CA4 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA4 field <  hippocampal formation  < limbic lobe,CDK14,Cholinergic and monoaminergic neurons,3.61532643878443,Cholinergic and monoaminergic neurons,3.23817115049914
TENM2,2.77e-14,teneurin transmembrane protein 2,--+,+++-+-,--++,0.725709085022978,0.429047072926848,-,0.858,0.102256648,0.0357,0.56,231,1,0.975,cuneus striate,cuneus striate <  cuneus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,cuneus striate <  cuneus  < occipital lobe,TENM2,Cholinergic and monoaminergic neurons,3.09093088910256,Cholinergic and monoaminergic neurons,3.35455660793708
HLA-DQA1,6.06e-07,"major histocompatibility complex, class II, DQ alpha 1",-+-,+-++--,Not_Available,0.520145385711399,0.437533128930925,-,0.875,0.0744025457580971,0.0357,0.56,235,1,0.999,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,HLA-DQA1,Perivascular macrophages,4.99698634411188,Perivascular macrophages,5.00429757573023
FH,1.47e-06,fumarate hydratase,+--,+++---,+--+,0.810765348990106,0.438831866539067,-,0.878,0.118500912188836,0.0357,0.56,236,1,0.609,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,FH,Hindbrain neurons,2.1607250056768,Sympathetic cholinergic neurons,3.39436911319744
AP3B1,3.15e-07,adaptor related protein complex 3 subunit beta 1,-+-,---+++,-+--,0.782215230554011,0.44082344734527,-,0.882,0.093860768,0.0357,0.56,237,1,0.379,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,AP3B1,Choroid epithelial cells,2.82888960953247,Sympathetic noradrenergic neurons,2.41682075189858
CELF4,8.75e-10,CUGBP Elav-like family member 4,-++,-+++--,+--+,0.442748911181303,0.792614630029021,+,0.885,0.032633708,0.0357,0.56,238,1,0.739,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,CELF4,Cholinergic and monoaminergic neurons,3.77580205597784,Cholinergic and monoaminergic neurons,3.48238762624301
DRD2,5.35e-14,dopamine receptor D2,+-+,+--++-,Not_Available,0.814781827851335,0.443247842295874,-,0.886,0.058694126,0.0357,0.56,238,1,0.439,substantia nigra pars compacta,substantia nigra pars compacta <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars compacta < substantia nigra,DRD2,Telencephalon projecting inhibitory neurons,5.03265317639234,Telencephalon projecting inhibitory neurons,5.48879160941623
KIAA1143,5e-07,KIAA1143,---,-++---,++-+,0.798691878526916,0.44361056383779,-,0.887,0.15719588,0.0357,0.56,239,1,0.409,locus ceruleus,locus ceruleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,locus ceruleus < pontine tegmentum,KIAA1143,Telencephalon projecting excitatory neurons,2.24377396293815,Sympathetic noradrenergic neurons,3.10909852231817
ANKHD1-EIF4EBP3,2.53e-06,ANKHD1-EIF4EBP3 readthrough,+--,+---++,Not_Available,0.854991331209434,0.449383306532782,-,0.899,0.291716720554046,0.0357,0.56,242,1,Not_Available,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,ANKHD1-EIF4EBP3,Hindbrain neurons,3.52796464439445,Enteric neurons,3.36518049160504
ITGB6,2.03e-06,integrin subunit beta 6,-+-,Missing_P_Values,Filtered_Out,0.449691991786448,0.724960073009354,+,0.899,0.33610880814191,0.0357,0.56,242,1,0.971,bed nucleus of stria terminalis,bed nucleus of stria terminalis <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,bed nucleus of stria terminalis <  substantia innominata  < basal forebrain,ITGB6,Choroid epithelial cells,5.16795646015945,Enteric neurons,5.12420563011828
SDK1,9.19e-09,sidekick cell adhesion molecule 1,+++,++++--,Filtered_Out,0.453735048985682,0.832300214916846,+,0.907,0.292965272,0.0357,0.56,244,1,0.705,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,SDK1,Cholinergic and monoaminergic neurons,2.72364693590745,Peripheral sensory peptidergic neurons,2.66671939497139
C1QTNF7,2.61e-06,C1q and TNF related 7,++-,+++-+-,Filtered_Out,0.455422962286223,0.794576140819054,+,0.911,0.312928050749874,0.0357,0.56,245,1,0.915,central nucleus,central nucleus <  amygdala  <  cerebral nuclei  <  telencephalon  < gray matter,central nucleus < amygdala,C1QTNF7,Vascular smooth muscle cells,5.39118336166938,Sympathetic cholinergic neurons,5.94818233010013
GRM8,1.8e-12,glutamate metabotropic receptor 8,+-+,+---++,---+,0.455444567113395,0.58658044453526,+,0.911,0.076264794,0.0357,0.56,245,1,0.571,pontine nuclei,pontine nuclei <  basal part of pons  <  pons  <  metencephalon  < gray matter,pontine nuclei < basal part of pons,GRM8,Hindbrain neurons,4.99345404558307,Hindbrain neurons,5.10986286366373
ZNF660,2.47e-10,zinc finger protein 660,-++,----++,Filtered_Out,0.462098069514428,0.575416622929607,+,0.924,0.131673996,0.0357,0.56,249,1,0.142,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,ZNF660,Not_Available,Not_Available,Not_Available,Not_Available
LIN28B,6.57e-10,lin-28 homolog B,+++,+----+,Filtered_Out,0.462915505272673,0.756191247328895,+,0.926,0.155447021,0.0357,0.56,249,1,0.913,preoptic region,preoptic region <  hypothalamus  <  diencephalon  < gray matter,preoptic region < hypothalamus,LIN28B,Cholinergic and monoaminergic neurons,4.06515548838301,Cholinergic and monoaminergic neurons,3.59561227412821
KIF15,3.68e-08,kinesin family member 15,--+,+-+--+,Filtered_Out,0.847812140445974,0.4685986057268,-,0.937,0.249129132,0.0357,0.56,252,1,0.953,lingual gyrus striate,lingual gyrus striate <  lingual gyrus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,lingual gyrus striate <  lingual gyrus  < occipital lobe,KIF15,Oligodendrocyte precursor cells,5.2283916162307,Oligodendrocyte precursor cells,5.64112714107512
ZNF197,2.28e-10,zinc finger protein 197,-++,-----+,Filtered_Out,0.871285774443383,0.47011104863432,-,0.94,0.188294512,0.0357,0.56,253,1,0.249,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,ZNF197,Not_Available,Not_Available,Not_Available,Not_Available
ANKHD1,2.08e-06,ankyrin repeat and KH domain containing 1,-+-,-+--+-,Filtered_Out,0.8674976145052,0.47218911963565,-,0.944,0.154516459,0.0357,0.56,254,1,Not_Available,IV lateral hemisphere,IV lateral hemisphere <  IV  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV lateral hemisphere <  IV  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,ANKHD1,Hindbrain neurons,3.52796464439445,Enteric neurons,3.36518049160504
HIST1H2BL,3.54e-12,histone cluster 1 H2B family member l,-++,+++-++,Not_Available,0.47648845036103,0.755720756508972,+,0.953,0.05860949,0.0357,0.56,256,1,0.0554,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,HIST1H2BL,Non-glutamatergic neuroblasts,3.5840721171813,Non-glutamatergic neuroblasts,3.57586137470859
ASIC2,3.77e-07,acid sensing ion channel subunit 2,+--,-+++-+,Filtered_Out,0.787552201761221,0.478084815661294,-,0.956,0.264999577,0.0357,0.56,257,1,0.365,nucleus of the diagonal band horizontal division,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  < basal forebrain,ASIC2,Cholinergic and monoaminergic neurons,4.82497568531923,Peripheral sensory non-peptidergic neurons,3.67800059222537
GTF2IRD1,2.15e-08,GTF2I repeat domain containing 1,-+-,++++++,+-+-,0.506480841571328,0.478217891759256,-,0.956,0.036537339,0.0357,0.56,257,1,0.528,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,GTF2IRD1,Choroid epithelial cells,2.2685867220929,Enteric neurons,3.45766991804651
ANKK1,5.17e-09,ankyrin repeat and kinase domain containing 1,-+-,Missing_P_Values,Filtered_Out,0.793235227013461,0.478781656399726,-,0.958,0.558190532528566,0.0357,0.56,258,1,Not_Available,IV,IV <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,ANKK1,Ependymal cells,4.87196949618744,Ependymal cells,5.14854861636551
TTC12,8.38e-09,tetratricopeptide repeat domain 12,---,++-+++,Filtered_Out,0.804456791155958,0.478958403554805,-,0.958,0.118917823,0.0357,0.56,258,1,0.704,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,TTC12,Ependymal cells,5.46313766641445,Ependymal cells,5.77921636202419
SHISA9,8.98e-17,shisa family member 9,+-+,+-+-++,Not_Available,0.48132098182562,0.700287527746137,+,0.963,0.154214136,0.0357,0.56,259,1,0.755,lateral mammillary nucleus,lateral mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,lateral mammillary nucleus <  mammillary body  < mammillary region,SHISA9,Glutamatergic neuroblasts,3.68661985995387,Glutamatergic neuroblasts,3.55297161097771
OTX2,8.91e-07,orthodenticle homeobox 2,-+-,Missing_P_Values,Filtered_Out,0.484029203741729,0.771104266484143,+,0.968,0.46463414151601,0.0357,0.56,260,1,0.728,superior colliculus,superior colliculus <  midbrain tectum  <  mesencephalon  < gray matter,superior colliculus < midbrain tectum,OTX2,Choroid epithelial cells,5.19914973565724,Choroid epithelial cells,5.67783562285583
MYBPC3,1.39e-06,"myosin binding protein C, cardiac",++-,Not_Available,++--,0.484798520100132,0.577890348710091,+,0.97,0.043225843,0.0357,0.56,261,1,0.231,motor nucleus of trigeminal nerve,motor nucleus of trigeminal nerve <  trigeminal nuclei  <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,motor nucleus of trigeminal nerve <  trigeminal nuclei  < pontine tegmentum,MYBPC3,Cerebellum neurons,5.32643804682043,Cerebellum neurons,5.81557799702496
ZHX3,2.34e-07,zinc fingers and homeoboxes 3,+-+,----+-,+-+-,0.779435506233177,0.485728039749142,-,0.971,0.087707865,0.0357,0.56,261,1,0.409,globus pallidus internal segment,globus pallidus internal segment <  globus pallidus  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,globus pallidus internal segment <  globus pallidus  < basal ganglia,ZHX3,Cholinergic and monoaminergic neurons,2.85813733182106,Cholinergic and monoaminergic neurons,2.14018429531549
EMILIN3,3.37e-09,elastin microfibril interfacer 3,+++,++++-+,--+-,0.591405530926153,0.490272527412645,-,0.981,0.02957294,0.0357,0.56,264,1,0.351,cuneus striate,cuneus striate <  cuneus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,cuneus striate <  cuneus  < occipital lobe,EMILIN3,Hindbrain neurons,4.9238999417661,Peripheral sensory peptidergic neurons,3.998151794001
DCDC5,2.49e-09,doublecortin domain containing 1,-++,+---+-,Filtered_Out,0.530432759240079,0.493520385689264,-,0.987,0.052293358,0.0357,0.56,266,1,0.306,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,DCDC1,Not_Available,Not_Available,Not_Available,Not_Available
DCDC1,7.46e-09,doublecortin domain containing 1,-++,+---+-,Filtered_Out,0.530432759240079,0.493520385689264,-,0.987,0.052293358,0.0357,0.56,266,1,Not_Available,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,DCDC1,Not_Available,Not_Available,Not_Available,Not_Available
HIST1H4L,6.17e-11,histone cluster 1 H4 family member l,++-,Not_Available,Filtered_Out,0.495379876796715,0.633983572895277,+,0.991,0.37990310508945,0.0357,0.56,267,1,0.187,III paravermis,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,HIST1H4L,Enteric glia,4.46202988635943,Enteric neurons,5.67366036980197
YLPM1,3.52e-10,YLP motif containing 1,---,+--+++,Not_Available,0.754283810397618,0.49659099414253,-,0.993,0.265119473,0.0357,0.56,267,1,0.157,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,YLPM1,Cholinergic and monoaminergic neurons,2.78122141791888,Cholinergic and monoaminergic neurons,2.74398735586121
ZKSCAN7,5.11e-10,zinc finger with KRAB and SCAN domains 7,+++,+---++,Filtered_Out,0.49830155166426,0.883519593011048,+,0.997,0.41682393,0.0357,0.56,268,1,0.788,IX,IX <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IX <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,ZKSCAN7,Hindbrain neurons,4.76743992832076,Hindbrain neurons,4.64540988182165
ZSCAN26,8.51e-12,zinc finger and SCAN domain containing 26,+-+,+++-++,++-+,0.730785048803795,0.548853618003166,-,1,0.0624403844668617,0.0357,0.56,269,1,0.22,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,ZSCAN26,Hindbrain neurons,4.0160175318489,Hindbrain neurons,3.89453876391377
PAX5,6.67e-10,paired box 5,+++,Missing_P_Values,Filtered_Out,0.52498288843258,0.796543463381246,+,1,0.761904915181889,0.0357,0.56,269,1,0.983,subcuneiform nucleus,subcuneiform nucleus <  midbrain reticular formation  <  midbrain tegmentum  <  mesencephalon  < gray matter,subcuneiform nucleus < midbrain reticular formation,PAX5,Cholinergic and monoaminergic neurons,5.00774337238289,Cholinergic and monoaminergic neurons,5.46886575678045
PSORS1C2,2.98e-07,psoriasis susceptibility 1 candidate 2,+--,Not_Available,Filtered_Out,0.673397216518366,0.647558749714807,-,1,0.787237124339924,0.0357,0.56,269,1,0.622,lateral parabrachial nucleus,lateral parabrachial nucleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,lateral parabrachial nucleus < pontine tegmentum,PSORS1C2,Vascular endothelial cells,4.61719413561084,Vascular endothelial cells,5.0468346698786
SIM1,1.47e-06,SIM bHLH transcription factor 1,-++,Not_Available,Filtered_Out,0.595482546201232,0.652635181382615,+,1,0.598621374861062,0.0357,0.56,269,1,0.05,paraventricular nucleus of the hypothalamus,paraventricular nucleus of the hypothalamus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,paraventricular nucleus of the hypothalamus < anterior hypothalamic region,SIM1,Peptidergic neurons,5.56769688705994,Peptidergic neurons,6.081771755902
ZSCAN16,6.65e-13,zinc finger and SCAN domain containing 16,-+-,+-+-++,Filtered_Out,0.77454846513613,0.568334835266866,-,1,0.398901595977644,0.0357,0.56,269,1,0.612,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,ZSCAN16,Not_Available,Not_Available,Not_Available,Not_Available
ZSCAN12,8.58e-11,zinc finger and SCAN domain containing 12,+--,+++-++,Filtered_Out,0.74792157856549,0.511378832696489,-,1,0.294296804486203,0.0357,0.56,269,1,0.374,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,ZSCAN12,Subcommissural organ hypendymal cells,2.51879530482849,Sympathetic cholinergic neurons,3.51776534571152
CHD6,1.38e-10,chromodomain helicase DNA binding protein 6,-++,++++-+,+--+,0.503746662025466,0.835929912060939,+,1,0.175846442,0.0357,0.56,269,1,0.655,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,CHD6,Cholinergic and monoaminergic neurons,3.31170008709823,Cholinergic and monoaminergic neurons,3.19207777428948
ZNF445,3.53e-10,zinc finger protein 445,-+-,+---++,++++,0.546597175204432,0.646494637262534,+,1,0.031563494,0.0357,0.56,269,1,0.138,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,ZNF445,Ependymal cells,2.52523202936322,Enteric neurons,2.82039486606516
DLST,8.87e-10,dihydrolipoamide S-succinyltransferase,+--,+---++,Not_Available,0.529367061746355,0.663994575530912,+,1,0.244004872354227,0.0357,0.56,269,1,0.26,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,DLST,Hindbrain neurons,3.72501634524872,Peripheral sensory neurofilament neurons,4.18562972777196
NRG1,9.64e-10,neuregulin 1,+--,---+++,+++-,0.698467764298909,0.729178270100415,+,1,0.105320225,0.0357,0.56,269,1,0.928,basal nucleus of meynert,basal nucleus of meynert <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,basal nucleus of meynert <  substantia innominata  < basal forebrain,NRG1,Not_Available,Not_Available,Not_Available,Not_Available
GPC6,1.6e-09,glypican 6,+-+,+---+-,+-++,0.632343952947658,0.841347441675449,+,1,0.228682959,0.0357,0.56,269,1,0.914,locus ceruleus,locus ceruleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,locus ceruleus < pontine tegmentum,GPC6,Hindbrain neurons,2.53277130763208,Enteric neurons,5.31693731683651
XRCC3,3.79e-09,X-ray repair cross complementing 3,---,++++++,Filtered_Out,0.761340971880473,0.639103967521489,-,1,0.4048956017703,0.0357,0.56,269,1,0.396,IX,IX <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IX <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,XRCC3,Oligodendrocytes,3.64606996247222,Oligodendrocytes,3.9863850444926
TAOK3,1.49e-08,TAO kinase 3,-+-,++--++,+-+-,0.643468668583918,0.623968613843167,-,1,0.068643352,0.0357,0.56,269,1,0.531,globus pallidus external segment,globus pallidus external segment <  globus pallidus  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,globus pallidus external segment <  globus pallidus  < basal ganglia,TAOK3,Cholinergic and monoaminergic neurons,2.87097751733794,Peripheral sensory non-peptidergic neurons,2.71069151956007
NKAPL,3.84e-08,NFKB activating protein like,++-,---+-+,Filtered_Out,0.658649395700412,0.586549766047146,-,1,0.213760906,0.0357,0.56,269,1,0.311,principal sensory nucleus of trigeminal nerve,principal sensory nucleus of trigeminal nerve <  trigeminal nuclei  <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,principal sensory nucleus of trigeminal nerve <  trigeminal nuclei  < pontine tegmentum,NKAPL,Ependymal cells,4.89306033512525,Ependymal cells,5.08271211725339
FCF1,4.33e-08,FCF1 rRNA-processing protein,-+-,+-+++-,Filtered_Out,0.691021306611476,0.622237304172821,-,1,0.307723731,0.0357,0.56,269,1,0.395,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,FCF1,Cholinergic and monoaminergic neurons,1.82468136186401,Sympathetic noradrenergic neurons,4.46050743918228
BTN3A3,6.6e-08,butyrophilin subfamily 3 member A3,+--,++-+-+,++++,0.592177229994848,0.833242940078725,+,1,0.302684086,0.0357,0.56,269,1,0.829,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,BTN3A3,Not_Available,Not_Available,Not_Available,Not_Available
